ID,QP1,QP2,QP3,QP4,QP5,QP6,QP7,QP8,QP9,QP10,QP11,QP12,QP13,QP14,QP15,QP16,QP17,QP18,QP19,QP20,QP21,QP22,QP23,QP24,QP25,QP26,QP27,QP28,QP29,QP30,QP31,QP32,QP33,QP34,QP35,QP36,QP37,QP38,QP39,QP40,QP41,QP42,QPTIME,PCLASSOverF,PCLASSOverU,PCLASSAllF,PCLASSAllU,PCLASSPIF,PCLASSPIU,PCLASSRWF,PCLASSRWU,PCLASSGenF,PCLASSGenU,PCLASSConF,PCLASSConU,PCLASSSophF,PCLASSSophU,PCLASSSEF,PCLASSSEU,PCLASSCUF,PCLASSCUU,PCLASSACF,PCLASSACU
146003796,3,2,4,3,2,2,3,5,1,3,4,4,1,4,4,4,2,1,5,1,2,3,3,4,4,5,2,4,2,4,4,2,5,4,1,3,4,4,4,1,3,4,9/4/13 17:15,77.77777778,8.333333333,80.76923077,3.846153846,100,0,100,0,100,0,100,0,83.33333333,0,71.42857143,0,83.33333333,0,57.14285714,14.28571429
155008504,1,4,5,3,2,2,2,2,1,2,5,4,0,4,5,1,1,3,4,1,1,2,2,4,4,5,2,5,2,5,4,2,4,5,1,4,4,4,4,1,4,4,9/4/13 17:15,91.42857143,5.714285714,96,4,100,0,100,0,85.71428571,14.28571429,75,25,100,0,100,0,100,0,100,0
146009416,2,2,4,5,3,2,5,5,1,3,5,4,3,4,3,5,4,2,5,3,3,5,3,5,5,3,5,3,3,5,4,2,4,5,2,4,3,3,4,2,5,4,9/4/13 17:16,50,16.66666667,61.53846154,7.692307692,83.33333333,0,50,0,62.5,0,75,0,50,16.66666667,85.71428571,0,50,0,42.85714286,28.57142857
144007294,5,5,3,4,3,2,4,3,1,1,4,4,2,3,4,4,2,4,3,3,5,2,1,4,3,4,3,5,2,4,4,4,3,4,1,3,3,5,3,2,4,4,9/4/13 17:17,55.55555556,13.88888889,57.69230769,11.53846154,50,0,75,0,87.5,0,100,0,50,16.66666667,57.14285714,14.28571429,33.33333333,50,42.85714286,28.57142857
143008042,3,0,2,5,2,2,2,3,4,3,3,5,1,4,3,5,2,4,3,2,3,4,3,4,4,5,1,4,1,4,4,3,4,5,2,2,2,4,0,2,0,4,9/4/13 17:17,55.88235294,17.64705882,56,16,66.66666667,16.66666667,75,25,87.5,0,75,0,66.66666667,16.66666667,33.33333333,16.66666667,50,0,42.85714286,14.28571429
144008323,4,3,4,3,3,4,4,3,5,2,4,2,1,3,5,4,4,4,4,1,1,4,3,4,5,4,5,4,1,4,4,2,3,4,1,4,3,3,4,1,3,3,9/4/13 17:17,61.11111111,16.66666667,65.38461538,11.53846154,83.33333333,0,75,0,87.5,0,100,0,66.66666667,16.66666667,71.42857143,0,50,33.33333333,28.57142857,42.85714286
118008125,3,5,4,4,1,2,3,4,4,2,5,2,2,4,4,5,3,1,3,2,1,4,1,5,5,5,1,5,1,5,4,1,3,4,2,4,4,4,4,1,3,3,9/4/13 17:18,83.33333333,5.555555556,84.61538462,7.692307692,100,0,100,0,87.5,0,100,0,83.33333333,16.66666667,85.71428571,0,83.33333333,0,57.14285714,28.57142857
145003893,4,4,2,4,3,2,3,4,4,4,3,2,4,4,4,4,4,2,2,3,2,4,2,3,3,4,5,3,1,4,4,3,4,4,4,4,4,2,3,3,5,3,9/4/13 17:18,41.66666667,30.55555556,42.30769231,23.07692308,33.33333333,16.66666667,50,25,50,12.5,75,0,33.33333333,16.66666667,28.57142857,0,33.33333333,33.33333333,28.57142857,42.85714286
146005077,4,5,5,4,4,1,4,5,4,2,4,5,4,4,3,2,1,4,4,5,5,4,2,4,3,4,5,5,2,5,4,2,3,2,1,1,5,2,5,5,5,5,9/4/13 17:19,52.77777778,41.66666667,53.84615385,38.46153846,83.33333333,0,100,0,25,50,0,75,0,83.33333333,85.71428571,14.28571429,33.33333333,66.66666667,14.28571429,85.71428571
145000197,2,4,5,4,2,4,2,5,4,4,5,3,1,3,4,5,4,1,4,1,1,2,1,5,5,5,1,5,2,5,4,2,5,3,2,2,4,5,4,2,4,4,9/4/13 17:20,77.77777778,13.88888889,80.76923077,11.53846154,83.33333333,0,100,0,87.5,0,75,0,83.33333333,0,85.71428571,14.28571429,83.33333333,16.66666667,71.42857143,28.57142857
133009298,5,4,2,3,4,4,5,3,2,3,4,5,1,4,5,4,4,5,3,2,4,4,2,3,1,3,4,5,1,4,4,3,2,1,1,5,4,1,3,3,5,1,9/4/13 17:21,38.88888889,38.88888889,42.30769231,34.61538462,66.66666667,33.33333333,100,0,37.5,37.5,50,25,0,83.33333333,42.85714286,14.28571429,16.66666667,66.66666667,0,71.42857143
145002017,2,4,4,4,2,2,3,3,2,1,5,3,1,5,5,4,2,2,4,1,1,3,2,4,4,4,3,4,2,3,3,2,3,3,4,3,5,4,4,1,5,3,9/4/13 17:21,75,2.777777778,73.07692308,3.846153846,83.33333333,0,50,25,75,0,75,0,66.66666667,0,71.42857143,0,100,0,71.42857143,0
138006686,1,4,3,3,2,3,3,3,2,3,2,4,2,4,3,3,1,2,4,3,2,4,4,2,4,2,3,3,4,2,2,4,2,4,2,3,3,3,2,4,2,4,9/4/13 17:23,36.11111111,30.55555556,34.61538462,34.61538462,33.33333333,33.33333333,25,25,50,25,25,25,66.66666667,33.33333333,14.28571429,71.42857143,66.66666667,16.66666667,42.85714286,28.57142857
145006657,4,5,4,4,3,2,2,4,3,2,3,3,2,4,3,4,4,1,5,2,3,3,3,4,4,4,2,4,3,4,4,2,3,4,2,3,4,5,4,3,3,4,9/4/13 17:23,63.88888889,8.333333333,61.53846154,7.692307692,83.33333333,0,100,0,75,0,50,0,33.33333333,0,57.14285714,0,50,16.66666667,14.28571429,28.57142857
144004854,3,5,4,5,2,2,2,1,2,2,3,3,2,4,3,3,2,2,3,2,2,3,3,3,3,4,2,0,1,3,4,3,2,3,2,2,2,3,3,2,2,3,9/4/13 17:23,48.57142857,5.714285714,40,8,40,0,33.33333333,33.33333333,37.5,0,25,0,50,0,0,14.28571429,66.66666667,0,71.42857143,0
152002125,4,5,3,3,4,4,3,3,4,3,4,5,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,2,3,2,3,3,4,4,3,3,4,2,2,3,3,4,9/4/13 17:23,22.22222222,25,26.92307692,23.07692308,16.66666667,33.33333333,25,50,50,0,75,0,16.66666667,16.66666667,42.85714286,14.28571429,0,50,0,42.85714286
146007288,2,4,3,5,1,3,2,4,2,2,2,4,3,4,3,5,3,2,3,2,3,0,1,3,3,3,2,3,2,4,4,3,2,4,2,5,2,3,4,2,3,4,9/4/13 17:25,51.42857143,11.42857143,48,12,33.33333333,16.66666667,50,25,50,0,75,0,60,0,57.14285714,14.28571429,33.33333333,0,50,16.66666667
145001634,5,5,4,5,4,2,2,3,3,1,3,5,3,5,4,5,3,4,2,1,1,2,2,5,3,5,3,5,1,5,4,2,1,3,1,2,3,5,4,2,4,4,9/4/13 17:25,61.11111111,16.66666667,65.38461538,11.53846154,66.66666667,0,75,0,62.5,0,75,0,50,16.66666667,71.42857143,14.28571429,50,33.33333333,57.14285714,28.57142857
146001165,2,3,1,4,0,4,5,5,3,2,3,4,5,2,3,3,4,2,3,2,4,4,2,3,2,4,2,2,4,3,4,5,3,3,4,2,2,3,2,4,4,3,9/4/13 17:25,20,51.42857143,12,60,0,66.66666667,0,75,12.5,37.5,0,25,0,80,14.28571429,42.85714286,20,80,16.66666667,83.33333333
144007847,5,5,1,5,5,5,3,5,2,3,5,5,5,3,5,3,3,4,1,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,3,4,4,4,4,3,4,4,9/4/13 17:26,38.88888889,41.66666667,46.15384615,34.61538462,66.66666667,16.66666667,75,0,62.5,12.5,50,0,33.33333333,50,71.42857143,14.28571429,0,83.33333333,0,85.71428571
139008571,3,2,1,4,2,4,2,5,2,2,3,4,4,0,4,3,2,2,3,2,3,0,2,4,2,4,4,2,2,4,4,3,4,4,3,2,2,4,4,2,4,4,9/4/13 17:26,47.05882353,32.35294118,41.66666667,33.33333333,20,60,25,50,62.5,25,75,0,60,20,57.14285714,14.28571429,16.66666667,33.33333333,33.33333333,33.33333333
144002603,2,4,2,4,3,2,3,2,3,2,4,4,3,4,3,4,2,2,4,2,2,2,2,4,3,0,2,4,2,4,4,2,2,3,2,3,3,2,4,2,3,4,9/4/13 17:29,71.42857143,8.571428571,68,4,66.66666667,16.66666667,75,0,42.85714286,0,50,0,50,0,85.71428571,0,66.66666667,0,85.71428571,0
144006069,2,4,5,5,3,4,2,4,3,1,5,5,4,5,4,5,2,2,4,2,1,4,3,4,4,5,3,5,1,5,4,2,3,4,1,5,4,5,3,1,3,5,9/4/13 17:29,75,13.88888889,73.07692308,15.38461538,100,0,100,0,87.5,12.5,100,0,66.66666667,16.66666667,71.42857143,0,50,33.33333333,42.85714286,42.85714286
144000844,3,5,1,5,3,2,1,4,2,3,4,3,3,2,4,2,1,2,3,1,3,2,1,4,4,3,3,3,1,4,4,2,3,4,3,3,3,4,5,1,3,4,9/4/13 17:31,52.77777778,11.11111111,50,15.38461538,50,33.33333333,25,0,62.5,12.5,75,25,66.66666667,0,85.71428571,0,33.33333333,0,42.85714286,14.28571429
144005214,2,5,5,5,3,2,3,4,4,1,5,5,1,5,5,4,1,2,5,1,1,1,1,5,5,5,2,5,1,5,4,1,1,5,1,5,3,5,5,1,5,5,9/4/13 17:37,88.88888889,5.555555556,88.46153846,3.846153846,100,0,75,0,100,0,100,0,83.33333333,0,100,0,83.33333333,0,71.42857143,14.28571429
147001032,2,1,1,3,3,4,5,5,4,2,3,4,1,3,4,5,1,2,4,2,3,4,2,4,2,4,3,2,2,5,4,1,5,2,3,4,4,2,2,3,5,4,9/4/13 17:38,50,30.55555556,46.15384615,30.76923077,16.66666667,50,50,25,62.5,25,50,25,0,50,71.42857143,14.28571429,50,16.66666667,14.28571429,42.85714286
148002519,3,5,5,5,3,4,3,5,3,2,5,4,4,3,5,3,4,4,2,3,4,4,3,4,4,5,2,3,1,4,3,4,2,2,4,3,4,3,4,3,4,2,9/4/13 17:41,36.11111111,36.11111111,34.61538462,34.61538462,66.66666667,0,50,25,37.5,37.5,25,25,16.66666667,50,42.85714286,28.57142857,0,66.66666667,0,57.14285714
146005961,4,3,1,3,1,4,3,2,1,2,4,5,4,1,3,2,1,3,4,4,3,4,3,3,3,4,2,4,4,3,3,4,5,3,5,4,3,2,4,3,4,3,9/4/13 17:41,30.55555556,36.11111111,26.92307692,34.61538462,33.33333333,33.33333333,25,25,12.5,25,0,25,16.66666667,16.66666667,42.85714286,14.28571429,16.66666667,66.66666667,28.57142857,42.85714286
144009438,3,2,4,4,2,3,4,2,5,4,4,3,2,4,3,2,2,2,4,3,2,2,4,3,3,3,2,2,4,2,2,3,4,2,2,4,3,3,3,3,2,4,9/4/13 17:41,41.66666667,22.22222222,42.30769231,19.23076923,50,33.33333333,25,50,25,25,0,50,50,16.66666667,42.85714286,14.28571429,50,0,57.14285714,0
145009765,3,3,3,4,4,2,2,5,3,2,3,2,2,4,4,3,1,2,5,4,2,2,3,3,3,4,4,4,2,4,4,3,4,3,2,3,4,4,3,4,3,4,9/4/13 17:43,52.77777778,13.88888889,46.15384615,11.53846154,50,0,100,0,50,12.5,25,25,33.33333333,33.33333333,14.28571429,0,50,16.66666667,42.85714286,42.85714286
145009766,1,4,4,5,4,3,3,4,4,1,5,5,2,4,3,4,1,1,4,4,3,4,2,4,4,5,3,5,1,5,4,3,4,3,2,2,2,3,4,3,4,4,9/4/13 17:43,58.33333333,19.44444444,57.69230769,19.23076923,100,0,75,25,62.5,0,25,0,16.66666667,33.33333333,71.42857143,14.28571429,33.33333333,16.66666667,14.28571429,42.85714286
145007120,2,4,4,4,3,2,4,4,2,2,4,2,2,4,2,4,2,1,5,2,4,4,2,4,3,4,3,4,1,4,4,2,3,3,2,4,4,2,4,3,3,4,9/4/13 17:44,72.22222222,13.88888889,69.23076923,15.38461538,83.33333333,0,100,0,50,12.5,25,25,0,33.33333333,100,0,66.66666667,16.66666667,28.57142857,42.85714286
146000325,3,2,4,5,2,2,4,4,3,3,4,2,3,4,4,2,3,3,4,4,3,2,4,2,2,2,2,2,2,4,4,4,4,3,4,4,3,3,3,3,4,4,9/4/13 17:44,38.88888889,30.55555556,38.46153846,34.61538462,66.66666667,33.33333333,25,50,25,37.5,25,25,33.33333333,16.66666667,42.85714286,42.85714286,33.33333333,16.66666667,42.85714286,14.28571429
146006668,4,4,3,4,4,3,3,4,4,4,4,5,4,0,4,4,4,4,4,2,4,0,4,5,3,0,3,4,4,4,4,4,4,3,2,4,2,1,4,3,4,3,9/4/13 17:45,36.36363636,42.42424242,39.13043478,34.7826087,60,0,75,25,28.57142857,14.28571429,50,0,0,40,57.14285714,28.57142857,0,83.33333333,0,66.66666667
147000147,3,4,2,4,3,2,3,3,2,2,3,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/4/13 17:50,13.88888889,5.555555556,7.692307692,3.846153846,0,16.66666667,0,0,12.5,0,25,0,0,0,0,0,16.66666667,0,14.28571429,0
146004133,3,4,5,5,4,3,2,2,5,1,5,5,1,5,5,5,2,3,5,1,2,4,2,5,4,5,4,5,1,5,4,1,1,4,1,4,4,4,4,2,4,4,9/4/13 17:52,80.55555556,11.11111111,84.61538462,7.692307692,100,0,100,0,100,0,100,0,66.66666667,33.33333333,100,0,50,16.66666667,42.85714286,28.57142857
144008528,4,4,4,4,4,4,5,4,2,4,4,5,5,4,4,2,4,1,4,2,2,2,4,2,4,4,2,4,1,5,4,2,4,4,2,4,4,2,4,4,4,5,9/4/13 17:53,63.88888889,36.11111111,65.38461538,34.61538462,100,0,100,0,62.5,37.5,50,50,66.66666667,33.33333333,71.42857143,28.57142857,33.33333333,66.66666667,28.57142857,71.42857143
148002550,3,5,3,5,2,2,5,4,4,2,5,5,2,3,4,4,1,1,4,1,3,4,2,5,4,5,3,4,1,4,4,1,4,4,1,4,2,4,4,2,3,4,9/4/13 17:54,75,11.11111111,73.07692308,11.53846154,66.66666667,0,75,25,100,0,100,0,66.66666667,16.66666667,100,0,66.66666667,0,42.85714286,28.57142857
145009285,2,2,4,5,2,2,2,3,2,1,5,3,4,5,4,5,3,3,4,1,1,1,1,5,5,4,3,5,1,5,4,1,1,5,1,5,5,1,4,1,3,5,9/4/13 17:59,77.77777778,8.333333333,92.30769231,3.846153846,100,0,100,0,87.5,12.5,100,0,100,0,100,0,83.33333333,16.66666667,85.71428571,0
144004818,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,9/4/13 17:59,5.555555556,0,7.692307692,0,33.33333333,0,25,0,12.5,0,0,0,16.66666667,0,0,0,0,0,0,0
145008580,3,3,3,3,4,2,2,4,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,4,3,4,3,3,4,4,4,3,3,3,2,3,3,3,3,3,3,3,9/4/13 18:01,19.44444444,11.11111111,26.92307692,11.53846154,16.66666667,16.66666667,50,0,25,0,25,0,16.66666667,16.66666667,14.28571429,14.28571429,16.66666667,16.66666667,28.57142857,28.57142857
145003346,3,2,2,5,3,2,1,4,4,3,3,4,4,3,4,5,4,4,5,2,3,3,3,4,2,4,3,4,2,3,4,2,5,3,3,3,2,2,5,3,3,4,9/4/13 18:03,33.33333333,27.77777778,34.61538462,19.23076923,16.66666667,33.33333333,25,25,50,25,50,0,0,16.66666667,57.14285714,0,33.33333333,16.66666667,14.28571429,14.28571429
144005506,3,4,1,5,4,2,2,4,1,3,2,5,2,2,4,3,3,2,3,2,2,2,2,4,2,3,4,4,1,3,4,3,5,3,3,4,2,2,5,2,2,5,9/4/13 18:03,44.44444444,27.77777778,46.15384615,26.92307692,16.66666667,66.66666667,25,25,50,12.5,50,0,50,33.33333333,71.42857143,14.28571429,50,16.66666667,57.14285714,28.57142857
146001307,4,4,2,5,4,2,3,5,2,2,5,4,4,3,2,5,4,2,4,2,5,4,2,5,4,5,4,5,2,5,4,3,5,2,2,1,5,1,4,1,4,2,9/4/13 18:04,52.77777778,41.66666667,50,42.30769231,66.66666667,16.66666667,100,0,50,50,50,50,33.33333333,66.66666667,57.14285714,28.57142857,16.66666667,66.66666667,28.57142857,71.42857143
144007697,2,4,3,2,3,4,1,3,2,2,3,4,2,4,3,2,1,4,3,3,3,4,3,3,3,5,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,9/4/13 18:05,25,16.66666667,19.23076923,11.53846154,33.33333333,0,25,0,25,12.5,0,25,0,16.66666667,0,0,33.33333333,16.66666667,14.28571429,28.57142857
138004079,2,5,4,3,4,2,3,4,4,1,3,4,2,4,4,4,2,2,4,3,1,4,3,5,3,5,1,5,2,4,4,2,2,3,1,3,4,5,4,3,5,4,9/4/13 18:05,69.44444444,11.11111111,65.38461538,11.53846154,66.66666667,0,100,0,62.5,0,50,0,16.66666667,33.33333333,57.14285714,0,83.33333333,16.66666667,42.85714286,42.85714286
138002807,4,5,5,5,2,4,4,4,5,4,4,3,4,5,5,5,5,4,5,2,4,5,1,5,4,5,5,4,2,4,4,1,4,1,2,5,4,3,5,3,3,4,9/4/13 18:06,61.11111111,30.55555556,69.23076923,26.92307692,100,0,100,0,62.5,25,50,25,33.33333333,50,100,0,33.33333333,66.66666667,14.28571429,71.42857143
153000875,3,5,4,4,2,1,1,2,4,1,4,4,2,5,4,3,2,2,4,1,3,3,1,4,4,5,2,5,1,4,4,1,3,3,1,4,3,4,4,2,3,4,9/4/13 18:07,80.55555556,2.777777778,76.92307692,0,100,0,75,0,75,0,50,0,50,0,100,0,66.66666667,0,57.14285714,0
140004919,2,5,5,3,2,3,2,4,2,2,5,5,2,5,5,5,1,5,5,1,3,3,1,5,5,4,2,5,1,5,4,3,0,4,1,4,5,3,5,2,3,5,9/4/13 18:08,77.77777778,8.333333333,80.76923077,3.846153846,100,0,100,0,100,0,100,0,66.66666667,0,85.71428571,0,50,0,42.85714286,14.28571429
151002734,4,4,5,4,1,2,2,4,4,1,5,2,1,5,4,2,1,2,4,4,1,2,2,5,5,4,4,5,1,4,4,1,2,4,1,4,4,4,4,2,2,5,9/4/13 18:12,86.11111111,13.88888889,88.46153846,11.53846154,100,0,100,0,87.5,12.5,75,25,100,0,100,0,83.33333333,16.66666667,71.42857143,28.57142857
139001548,3,4,4,5,4,5,2,3,2,2,4,5,4,4,4,2,2,2,4,1,2,4,2,1,4,5,1,5,2,4,4,2,2,3,2,1,5,4,5,4,2,2,9/4/13 18:13,63.88888889,27.77777778,53.84615385,34.61538462,100,0,100,0,37.5,50,25,50,33.33333333,50,57.14285714,42.85714286,33.33333333,50,14.28571429,57.14285714
149008881,5,4,5,4,2,2,1,3,3,2,5,3,1,5,4,4,4,1,4,1,4,3,3,4,5,5,2,3,2,4,4,2,2,4,2,4,4,4,4,1,4,4,9/4/13 18:14,77.77777778,8.333333333,76.92307692,7.692307692,83.33333333,0,75,0,100,0,100,0,66.66666667,16.66666667,85.71428571,0,66.66666667,33.33333333,42.85714286,28.57142857
145002570,3,4,3,4,4,4,3,4,3,2,4,3,4,3,4,3,3,3,4,2,4,4,4,4,3,5,3,4,2,4,4,1,3,2,4,3,2,3,3,4,4,3,9/4/13 18:18,33.33333333,30.55555556,26.92307692,42.30769231,50,0,50,50,25,37.5,25,50,0,83.33333333,42.85714286,14.28571429,16.66666667,66.66666667,0,85.71428571
146001332,4,5,4,3,3,4,2,4,4,3,3,5,2,5,4,2,3,2,4,2,5,5,3,4,4,4,1,5,2,5,4,3,4,4,1,2,2,2,4,4,3,4,9/4/13 18:19,52.77777778,30.55555556,50,34.61538462,83.33333333,0,75,25,75,25,50,50,33.33333333,50,42.85714286,14.28571429,16.66666667,50,0,85.71428571
145005851,3,4,3,5,3,2,2,3,5,1,3,2,3,4,4,3,2,1,2,1,2,1,1,2,2,3,1,4,1,4,4,3,2,2,2,4,2,2,4,2,3,4,9/4/13 18:24,58.33333333,16.66666667,50,15.38461538,50,16.66666667,75,25,37.5,25,50,25,50,33.33333333,57.14285714,14.28571429,33.33333333,0,57.14285714,0
144009209,3,5,1,5,1,2,5,5,3,2,4,5,1,3,4,2,3,3,3,2,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,9/4/13 18:25,27.77777778,16.66666667,26.92307692,19.23076923,16.66666667,33.33333333,0,0,37.5,37.5,25,50,16.66666667,33.33333333,42.85714286,0,50,0,28.57142857,28.57142857
144006594,4,5,4,3,3,2,3,4,2,3,4,4,2,3,4,5,2,5,3,2,3,4,1,3,2,5,1,4,2,4,4,1,3,4,2,4,2,5,4,1,5,3,9/4/13 18:34,61.11111111,19.44444444,61.53846154,19.23076923,66.66666667,16.66666667,75,25,75,12.5,100,0,33.33333333,33.33333333,71.42857143,0,50,16.66666667,28.57142857,42.85714286
144007821,3,5,5,4,2,3,1,3,5,1,5,2,2,5,4,5,1,5,2,1,2,1,1,4,5,5,1,5,1,5,4,5,2,5,1,4,5,1,5,1,4,5,9/4/13 18:38,80.55555556,11.11111111,84.61538462,3.846153846,100,0,100,0,100,0,100,0,100,0,85.71428571,14.28571429,50,16.66666667,57.14285714,0
146001688,3,4,4,3,2,2,3,4,3,2,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/4/13 18:39,14.28571429,2.857142857,11.53846154,3.846153846,16.66666667,0,0,0,0,0,0,0,16.66666667,0,0,0,33.33333333,0,28.57142857,14.28571429
146003521,4,5,4,5,1,3,4,5,4,3,4,4,4,5,5,5,4,5,4,1,2,2,1,4,4,5,1,5,2,3,4,3,3,3,1,5,3,3,5,2,5,5,9/4/13 18:44,63.88888889,16.66666667,69.23076923,11.53846154,83.33333333,0,50,0,75,12.5,75,0,83.33333333,0,85.71428571,0,33.33333333,33.33333333,57.14285714,28.57142857
145007548,3,4,3,5,3,2,2,4,4,1,4,3,2,4,4,3,4,2,3,2,2,2,2,4,3,4,2,4,2,4,4,2,4,3,2,4,2,2,4,2,2,4,9/4/13 18:45,66.66666667,11.11111111,69.23076923,7.692307692,66.66666667,0,75,25,62.5,0,50,0,50,0,100,0,66.66666667,0,57.14285714,14.28571429
144000491,5,4,4,4,4,2,1,4,1,2,3,2,1,4,1,4,1,3,1,2,5,3,3,3,3,4,1,5,1,4,4,4,2,4,1,1,4,3,3,2,3,5,9/4/13 18:46,55.55555556,22.22222222,50,26.92307692,66.66666667,0,100,0,75,12.5,75,25,33.33333333,33.33333333,14.28571429,28.57142857,33.33333333,66.66666667,28.57142857,57.14285714
144003451,2,4,3,2,4,2,5,5,4,2,5,5,5,4,2,5,3,4,4,3,3,2,2,4,3,5,4,2,1,3,4,4,3,2,4,2,2,2,4,3,2,3,9/4/13 18:47,38.88888889,38.88888889,38.46153846,38.46153846,33.33333333,16.66666667,0,75,25,37.5,25,50,16.66666667,33.33333333,57.14285714,28.57142857,33.33333333,50,42.85714286,28.57142857
144003108,3,3,5,5,1,2,1,2,4,5,5,4,3,4,4,4,1,1,5,2,1,2,2,5,5,4,2,5,1,5,4,2,4,5,1,0,5,3,5,1,3,5,9/4/13 18:47,82.85714286,5.714285714,92,0,100,0,100,0,87.5,0,100,0,100,0,100,0,66.66666667,0,85.71428571,0
146006794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/13 18:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145006804,3,5,4,4,3,3,2,4,3,2,3,3,3,3,3,5,3,0,4,3,5,4,1,3,1,3,5,4,3,5,4,4,3,3,4,3,1,4,3,4,1,3,9/4/13 18:52,25.71428571,25.71428571,19.23076923,30.76923077,50,16.66666667,50,50,12.5,25,25,25,0,66.66666667,14.28571429,14.28571429,0,33.33333333,0,57.14285714
150007293,4,5,3,4,1,2,4,5,3,2,4,5,2,3,4,4,5,3,4,3,4,2,2,5,3,4,3,4,1,5,4,1,3,4,2,3,2,3,3,2,3,4,9/4/13 18:53,58.33333333,16.66666667,65.38461538,15.38461538,50,0,75,25,87.5,0,100,0,66.66666667,16.66666667,71.42857143,0,66.66666667,33.33333333,57.14285714,42.85714286
144008111,3,4,4,5,3,2,3,4,5,2,5,1,4,5,5,3,1,4,4,1,1,4,2,5,5,5,3,5,1,5,4,1,5,4,2,4,4,3,4,1,4,4,9/4/13 18:56,75,11.11111111,76.92307692,11.53846154,100,0,100,0,75,12.5,75,0,66.66666667,16.66666667,100,0,50,16.66666667,42.85714286,28.57142857
146003782,4,4,4,4,1,4,3,5,1,4,3,3,4,5,4,5,4,5,4,5,5,3,4,3,5,5,1,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,9/4/13 18:58,50,38.88888889,53.84615385,34.61538462,83.33333333,0,75,25,75,25,75,25,50,33.33333333,42.85714286,28.57142857,16.66666667,83.33333333,14.28571429,71.42857143
144008111,4,4,5,5,3,5,2,4,5,2,5,1,4,5,5,3,1,4,4,1,1,4,2,5,5,5,2,5,1,5,4,1,4,4,1,4,5,3,5,1,4,1,9/4/13 19:00,72.22222222,19.44444444,69.23076923,23.07692308,100,0,100,0,62.5,25,75,0,66.66666667,16.66666667,85.71428571,14.28571429,33.33333333,50,28.57142857,57.14285714
146003007,4,3,5,5,3,2,4,3,1,1,4,3,2,5,5,5,2,1,4,1,2,2,1,4,4,4,5,5,1,5,4,2,2,4,1,3,5,2,5,2,5,5,9/4/13 19:01,77.77777778,8.333333333,84.61538462,3.846153846,100,0,100,0,100,0,100,0,83.33333333,0,85.71428571,0,66.66666667,16.66666667,57.14285714,14.28571429
146008328,3,4,4,5,3,3,2,4,3,1,5,4,2,4,5,2,1,3,5,1,2,2,2,5,4,4,2,5,1,5,4,1,3,4,2,5,2,3,4,1,4,4,9/4/13 19:01,75,11.11111111,76.92307692,11.53846154,100,0,75,25,87.5,12.5,75,25,83.33333333,0,100,0,50,0,42.85714286,14.28571429
146007214,3,4,4,4,2,2,0,3,2,2,0,0,2,3,4,4,3,2,4,2,0,2,2,5,2,4,4,4,1,4,4,2,4,4,2,4,4,4,4,1,4,4,9/4/13 19:06,81.81818182,6.060606061,83.33333333,4.166666667,60,20,100,0,87.5,12.5,100,0,80,20,100,0,80,0,66.66666667,0
145007058,2,5,5,5,3,2,3,5,3,2,5,4,1,4,5,5,4,3,5,1,1,5,2,5,4,4,2,4,3,4,4,1,5,5,3,5,5,4,5,2,4,5,9/4/13 19:10,77.77777778,11.11111111,84.61538462,7.692307692,100,0,75,0,100,0,100,0,66.66666667,16.66666667,100,0,83.33333333,0,57.14285714,28.57142857
144004932,4,3,2,5,3,2,3,4,4,2,3,3,3,4,3,4,3,3,5,2,2,3,3,5,3,4,2,4,3,4,4,3,2,3,3,4,2,2,3,2,4,3,9/4/13 19:13,38.88888889,13.88888889,38.46153846,15.38461538,50,16.66666667,50,25,37.5,0,50,0,33.33333333,0,28.57142857,0,33.33333333,16.66666667,42.85714286,28.57142857
145002240,2,4,4,3,3,2,2,4,1,2,4,5,4,4,4,2,2,3,3,2,4,4,2,4,3,4,2,4,2,4,4,3,2,4,1,3,5,4,3,2,3,4,9/4/13 19:16,63.88888889,16.66666667,61.53846154,19.23076923,83.33333333,0,100,0,62.5,25,75,25,33.33333333,33.33333333,57.14285714,0,33.33333333,33.33333333,42.85714286,42.85714286
