ID,QP1,QP2,QP3,QP4,QP5,QP6,QP7,QP8,QP9,QP10,QP11,QP12,QP13,QP14,QP15,QP16,QP17,QP18,QP19,QP20,QP21,QP22,QP23,QP24,QP25,QP26,QP27,QP28,QP29,QP30,QP31,QP32,QP33,QP34,QP35,QP36,QP37,QP38,QP39,QP40,QP41,QP42,QPTIME
151008303,4,4,5,5,2,3,3,4,4,1,4,5,2,3,4,5,2,2,5,4,4,3,2,4,3,4,2,4,1,0,4,1,2,2,2,4,3,4,5,4,2,4,9/7/13 15:32
152008244,2,4,3,3,2,3,2,3,3,2,5,4,4,3,4,4,3,4,3,2,2,4,2,4,2,4,4,3,2,4,4,2,3,2,2,4,3,2,4,2,2,4,9/7/13 15:36
152009053,4,5,2,4,3,1,3,5,3,4,4,4,1,5,4,4,3,2,5,1,4,3,2,4,3,5,4,2,1,4,4,3,2,4,2,4,4,2,4,2,4,3,9/7/13 15:39
151005317,4,4,4,4,3,2,2,3,4,2,4,4,2,4,4,4,2,4,4,2,3,3,2,4,4,4,2,4,2,4,4,2,3,4,2,4,4,3,4,2,4,4,9/7/13 15:46
151003859,4,4,2,4,3,3,3,4,4,1,4,5,4,3,2,5,4,5,3,5,3,5,4,5,1,5,3,2,4,3,4,4,5,2,3,2,1,5,3,4,5,4,9/7/13 15:57
152004862,4,4,5,3,4,3,3,5,3,2,4,4,1,4,3,4,2,3,3,2,3,3,2,5,5,5,3,5,2,4,4,2,3,3,2,3,3,3,4,3,3,4,9/7/13 16:03
150006792,1,3,4,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,4,2,3,3,3,3,3,3,3,3,4,5,1,3,3,3,3,3,3,3,9/7/13 16:05
151004891,4,3,2,3,2,3,2,5,4,2,0,5,5,5,5,3,4,4,3,3,2,3,3,4,2,4,4,3,1,4,4,3,2,3,4,3,4,3,4,2,4,3,9/7/13 16:18
151003766,4,4,4,2,2,2,2,4,3,2,3,3,2,4,4,5,2,2,3,2,2,3,2,4,3,4,3,4,1,4,4,1,3,4,2,2,4,3,3,2,3,4,9/7/13 16:23
152006649,4,5,4,4,4,4,3,4,4,3,3,4,4,3,4,3,3,3,4,2,4,4,2,5,3,4,3,5,2,4,4,4,3,3,3,4,5,4,5,3,3,4,9/7/13 16:31
152004877,4,5,3,4,2,3,2,4,5,1,5,4,2,4,3,3,1,3,4,3,3,3,2,4,3,5,5,4,1,3,4,2,3,3,1,2,3,4,3,2,3,4,9/7/13 16:36
151008334,4,4,3,3,5,4,2,4,1,3,5,5,3,4,4,4,5,1,3,1,5,0,4,5,1,0,1,4,2,0,4,3,4,2,1,4,2,3,3,4,5,4,9/7/13 16:39
150002592,5,3,3,4,4,3,4,5,3,3,5,4,4,4,5,4,3,1,4,1,4,4,2,3,3,4,3,5,4,3,4,2,4,3,2,3,4,3,4,4,2,3,9/7/13 16:48
153009731,4,2,5,4,3,3,2,4,4,1,5,4,3,4,5,5,4,1,3,2,3,4,2,5,5,4,4,5,1,5,4,1,5,4,2,5,3,4,4,2,3,4,9/7/13 16:55
151001561,4,4,3,3,2,2,3,5,3,2,3,4,2,3,2,3,3,4,3,3,2,4,3,3,3,3,2,2,3,2,4,4,4,3,3,2,3,3,2,4,4,4,9/7/13 17:12
151001990,2,5,5,3,3,1,3,3,3,2,4,2,2,5,4,5,0,5,5,1,2,2,2,5,5,5,3,5,1,5,4,1,1,4,1,4,5,3,5,2,5,5,9/7/13 17:14
152009603,4,4,5,4,4,2,3,5,3,2,4,4,2,5,4,4,2,4,5,2,4,4,2,4,5,5,3,5,2,5,4,1,3,3,1,4,4,2,4,2,4,4,9/7/13 17:16
153004719,4,4,3,4,2,2,3,4,4,1,5,4,1,4,4,4,2,2,5,2,3,3,2,5,4,5,4,4,1,5,4,2,3,3,2,3,3,5,2,2,5,4,9/7/13 17:21
150005362,2,5,5,4,3,4,3,3,4,1,5,3,2,4,4,5,1,2,4,1,2,1,1,5,4,4,1,4,5,5,4,2,5,5,2,3,5,5,4,1,5,5,9/7/13 17:22
151001044,2,4,4,4,3,2,2,4,3,2,3,4,3,4,4,5,3,1,2,2,4,3,2,4,4,4,2,4,3,4,4,1,4,4,1,4,5,4,4,2,3,4,9/7/13 17:30
150008557,3,4,4,3,2,1,2,4,3,1,4,5,5,5,4,5,2,2,3,2,3,3,2,3,3,3,1,3,1,5,4,4,3,4,1,2,1,1,4,1,4,5,9/7/13 17:37
151002986,4,5,4,4,3,2,3,4,4,2,5,4,3,4,4,5,4,1,3,2,4,4,2,3,4,5,2,4,1,5,4,2,1,3,1,2,4,4,4,2,1,4,9/7/13 17:37
150004466,3,5,1,4,5,2,4,5,2,1,5,5,1,1,3,2,1,1,3,2,5,3,4,5,2,5,3,2,1,3,4,3,2,3,4,1,1,5,2,3,4,2,9/7/13 17:47
150007464,4,3,3,4,4,2,4,4,3,2,3,3,2,4,4,2,3,3,3,2,2,2,2,4,3,4,4,4,2,4,4,2,4,4,2,3,2,2,3,2,4,3,9/7/13 17:50
153001662,2,3,2,4,4,3,4,3,2,2,4,4,3,2,4,4,2,3,3,3,1,3,3,3,4,3,3,4,5,0,4,4,4,3,2,4,4,4,4,4,3,3,9/7/13 18:04
151005994,4,4,4,4,2,2,1,4,2,2,4,5,1,3,4,4,2,1,3,2,3,2,2,4,4,3,4,3,1,4,4,2,2,4,1,2,3,4,4,3,5,3,9/7/13 18:08
150007356,4,4,3,3,2,3,3,3,3,2,4,3,2,5,4,5,2,3,2,2,2,2,2,4,3,4,3,3,2,3,4,2,3,4,3,3,3,4,3,2,3,4,9/7/13 18:21
151008546,4,4,5,5,3,4,4,5,4,2,4,5,4,5,4,4,3,4,4,1,2,4,2,4,4,4,3,5,1,4,3,2,4,3,1,3,4,3,4,3,4,4,9/7/13 18:26
150005595,5,5,2,5,1,3,1,5,5,1,4,5,1,5,5,5,2,3,5,1,1,3,2,5,5,5,3,5,1,5,4,1,2,5,1,5,5,5,5,1,5,5,9/7/13 19:03
151001113,5,4,5,0,5,2,2,5,5,3,5,5,4,5,5,3,4,3,5,2,5,5,2,5,3,5,5,5,1,5,4,1,1,5,1,1,5,5,1,1,1,5,9/7/13 19:03
150009766,3,3,4,4,2,3,2,3,3,3,4,5,2,4,3,4,4,3,3,2,3,3,2,3,4,4,4,4,3,4,4,1,3,3,1,4,4,4,3,1,4,3,9/7/13 19:14
152009958,4,3,2,2,2,2,1,4,3,3,4,5,3,3,4,4,5,1,2,3,3,2,2,3,2,4,3,3,2,2,4,2,2,4,1,1,2,2,2,3,4,1,9/7/13 19:22
149009694,2,1,4,4,3,1,1,3,3,5,5,5,5,5,4,3,3,4,2,4,3,1,3,3,2,4,2,3,3,3,4,3,2,3,2,3,3,3,4,3,3,3,9/7/13 19:24
152004376,4,3,5,3,1,2,3,3,2,2,4,3,1,4,4,5,2,2,4,2,2,2,2,3,4,5,2,4,2,5,4,2,3,4,2,3,4,5,5,1,4,4,9/7/13 21:09
150003168,1,2,5,2,3,2,4,4,5,2,4,5,4,3,3,5,3,1,5,2,2,4,2,3,5,5,4,3,2,5,4,5,3,4,1,4,2,3,2,2,2,4,9/7/13 21:17
150006521,3,5,2,5,5,1,3,4,4,1,2,5,1,2,3,1,1,1,1,2,2,2,3,1,1,5,2,5,2,4,4,1,2,2,1,1,1,3,5,4,3,4,9/7/13 21:18
150008684,3,5,5,3,3,0,3,3,3,0,5,5,2,4,4,5,3,2,5,1,1,0,3,3,3,4,3,4,3,5,4,1,5,3,1,3,2,3,4,5,5,5,9/7/13 21:33
151002469,3,4,3,2,3,3,2,4,4,2,5,3,2,5,4,5,2,1,3,1,1,5,2,4,3,4,3,4,2,5,4,2,3,4,3,3,3,4,4,1,2,5,9/7/13 21:33
151004097,2,4,1,4,2,4,3,4,4,1,4,4,2,2,4,5,2,2,2,2,4,4,2,4,1,4,4,2,1,4,4,2,4,3,2,2,2,4,4,2,4,4,9/7/13 21:36
146001315,3,5,3,4,1,2,3,4,4,2,5,5,5,4,4,5,2,3,1,1,4,4,2,5,5,5,1,2,1,4,4,1,4,3,2,4,2,2,5,1,1,5,9/7/13 21:44
,5,5,5,3,4,3,3,5,5,1,4,4,4,3,4,4,3,1,3,5,4,4,3,5,4,4,4,3,1,4,4,1,1,4,1,4,4,4,4,1,3,4,9/7/13 21:45
152008414,3,5,3,5,2,4,4,5,2,2,3,5,2,4,3,3,3,1,4,4,4,3,2,4,4,5,2,4,3,5,4,4,3,4,2,2,3,4,3,3,1,4,9/7/13 21:51
151003780,1,3,3,4,2,1,3,4,3,1,4,3,1,3,4,4,3,1,4,2,1,2,3,4,3,4,3,4,2,4,4,1,3,3,2,3,3,4,4,1,3,3,9/7/13 21:52
152002279,3,4,4,5,1,1,2,5,3,2,5,3,2,5,4,5,4,2,4,1,2,4,2,5,5,5,1,5,1,5,4,1,2,4,1,3,4,2,5,1,3,5,9/7/13 22:00
152003161,4,5,5,3,1,5,3,3,4,3,2,4,4,3,3,4,4,5,4,3,4,2,4,3,0,4,4,4,2,0,5,5,5,3,3,4,4,0,5,3,4,4,9/7/13 22:17
152003161,4,5,5,3,1,5,3,3,4,3,2,4,4,3,3,4,4,5,4,3,4,2,4,3,0,4,4,4,2,0,5,5,5,3,3,4,4,0,5,3,4,4,9/7/13 22:17
153007075,3,4,2,4,1,1,3,3,3,1,5,3,2,1,4,2,2,4,1,1,2,2,1,3,4,3,4,3,1,4,4,2,4,4,3,2,2,3,4,2,4,5,9/7/13 22:24
150007965,4,5,3,4,2,3,3,3,4,2,5,5,2,3,4,4,3,3,3,2,2,3,1,5,3,4,4,4,2,3,4,2,2,3,3,2,2,3,4,3,3,4,9/7/13 22:38
152002092,3,4,3,4,2,1,3,4,3,2,5,5,1,4,4,5,3,3,5,4,2,4,2,4,3,5,3,5,2,5,4,1,3,4,1,4,4,2,4,2,4,5,9/7/13 23:00
150003706,1,3,4,3,5,2,0,2,1,1,4,5,2,4,4,5,1,3,2,1,5,1,1,4,2,5,1,5,2,5,4,2,5,5,5,1,4,3,5,2,3,2,9/7/13 23:12
151005940,4,4,3,5,5,1,3,4,4,3,5,5,4,4,4,4,2,1,5,4,3,4,1,4,4,3,2,5,2,5,4,2,4,3,2,4,2,2,5,4,3,4,9/8/13 0:19
150009288,5,4,2,4,2,2,2,4,4,2,4,5,2,3,3,3,1,1,4,2,4,2,2,3,4,4,3,4,1,4,4,3,2,2,3,4,2,2,4,4,3,3,9/8/13 0:23
144004988,4,4,3,5,5,2,5,3,5,5,5,5,4,5,1,2,5,1,1,1,5,1,5,0,1,5,1,4,5,5,4,2,5,1,4,4,3,5,4,5,5,1,9/8/13 1:47
150003657,2,2,3,5,2,1,2,5,4,4,4,4,2,4,3,3,1,1,4,2,4,4,2,3,4,5,1,5,1,3,4,3,1,5,1,2,1,4,4,2,3,2,9/8/13 7:43
146000598,4,5,3,4,3,2,2,4,3,2,4,4,2,4,4,5,3,3,4,3,2,4,3,4,3,4,4,4,2,4,4,2,4,4,2,4,3,5,4,2,3,5,9/8/13 10:13
150007925,3,4,2,0,3,3,2,5,3,3,3,5,2,3,4,4,3,2,4,3,4,4,2,4,3,3,4,3,1,4,4,2,3,4,1,3,3,2,3,2,3,4,9/8/13 10:48
150004959,4,5,3,4,3,3,4,5,5,3,5,4,3,4,5,5,4,2,3,2,3,2,2,5,3,5,3,4,2,3,4,2,2,3,2,4,4,3,4,2,3,4,9/8/13 11:00
150009433,2,5,4,3,2,1,2,4,4,3,5,4,5,5,4,5,2,1,4,2,2,3,2,5,4,4,3,4,1,5,4,1,5,4,2,3,3,5,4,2,2,4,9/8/13 11:19
151004844,2,5,5,3,2,1,3,2,4,2,4,3,2,4,4,5,2,2,3,2,2,4,1,3,3,4,2,4,2,4,4,2,3,4,1,4,5,3,4,5,3,5,9/8/13 11:34
151003252,3,0,4,3,2,2,2,4,2,0,4,5,2,4,4,5,2,3,3,2,4,3,2,4,3,4,3,3,2,4,4,2,2,3,2,3,4,3,4,2,3,4,9/8/13 11:38
144008073,4,4,3,3,5,2,2,4,3,2,5,5,1,4,4,3,3,2,4,4,4,3,2,5,4,4,5,5,3,4,4,1,4,3,1,4,3,2,4,4,3,3,9/8/13 11:39
146008535,2,5,4,5,2,2,2,1,2,4,5,3,3,4,5,3,2,1,2,1,2,4,1,4,3,4,1,4,2,5,4,2,2,4,2,3,2,5,4,2,2,4,9/8/13 11:45
144007597,3,3,4,3,2,4,3,5,5,3,3,2,2,3,3,3,4,4,4,4,2,5,4,3,2,1,3,3,2,3,4,3,3,4,5,5,4,4,4,3,3,3,9/8/13 11:45
151007493,2,5,5,5,3,1,2,4,4,2,4,4,1,5,4,4,4,2,4,1,2,3,1,5,4,5,4,5,1,5,4,2,4,4,2,3,4,1,5,2,2,4,9/8/13 11:49
150006792,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,9/8/13 11:54
150005813,3,4,5,4,3,1,2,3,3,1,5,4,5,5,4,3,1,2,4,3,1,2,2,5,5,5,1,4,2,5,4,1,3,4,1,3,5,5,4,2,1,5,9/8/13 11:56
150004413,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/8/13 12:01
,3,5,3,5,5,2,1,5,1,1,5,5,1,4,5,1,1,1,1,1,5,5,1,5,5,5,5,5,1,5,4,1,1,5,1,5,5,1,5,5,1,5,9/8/13 12:08
151007581,4,4,2,4,3,2,3,5,4,2,5,5,2,2,5,3,2,3,4,1,4,5,2,5,2,4,3,3,1,3,4,1,3,3,2,2,4,4,5,3,3,4,9/8/13 12:13
152004542,4,3,2,4,4,3,3,4,3,2,4,4,3,3,3,4,3,3,4,2,4,4,2,4,3,4,3,3,2,3,4,2,3,2,3,3,3,3,4,3,3,3,9/8/13 12:14
152004701,4,5,2,3,3,2,4,5,3,2,5,5,4,4,4,3,3,2,3,3,3,3,2,3,3,4,3,3,2,3,4,2,2,3,2,2,2,1,2,2,1,3,9/8/13 12:15
152001486,2,2,4,4,3,2,3,3,4,2,4,3,4,4,4,4,2,4,3,2,2,3,2,4,3,4,3,4,2,4,4,2,3,2,2,4,3,2,4,2,4,4,9/8/13 12:34
48000638,3,4,4,4,3,2,2,3,3,3,4,3,1,3,3,4,2,3,3,2,2,3,2,4,4,3,3,4,1,3,4,1,3,3,1,3,3,3,3,1,3,3,9/8/13 12:39
151000849,2,5,3,4,3,1,2,4,2,1,5,5,2,3,4,2,1,4,4,1,2,2,1,5,2,5,3,3,1,4,4,2,4,3,2,4,2,4,2,2,5,5,9/8/13 12:41
153001855,2,4,4,4,2,1,1,3,3,1,5,3,2,4,4,5,3,1,4,2,3,3,3,5,5,5,3,5,1,5,4,1,3,4,1,4,3,5,4,1,3,4,9/8/13 12:42
151004589,2,3,5,4,4,1,3,3,2,1,5,4,3,5,4,5,5,5,5,3,4,4,2,5,4,5,5,5,1,5,4,1,3,4,1,4,5,4,4,2,3,4,9/8/13 12:49
,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,9/8/13 12:49
150004407,3,3,3,3,4,0,4,3,3,2,4,5,4,3,4,4,3,2,3,2,3,4,2,4,3,4,3,3,1,3,4,3,2,3,1,3,3,3,3,3,4,3,9/8/13 12:49
150007395,4,4,3,5,4,1,0,5,5,2,4,5,3,0,2,4,2,0,3,0,4,5,3,5,3,0,0,3,1,4,0,2,0,0,1,3,3,0,4,4,4,5,9/8/13 12:55
150006887,4,4,3,5,3,2,3,4,3,2,4,4,2,3,4,4,3,2,3,2,2,4,2,4,3,4,4,4,2,3,4,2,2,3,2,4,4,2,4,2,2,2,9/8/13 12:57
150006260,3,4,4,3,4,3,3,4,5,3,3,4,4,4,4,4,3,4,3,4,3,4,3,4,4,3,2,4,4,3,3,4,4,5,3,3,2,3,2,4,3,3,9/8/13 13:14
150002545,2,4,4,4,2,2,3,4,4,1,4,4,2,4,4,4,1,4,4,2,2,4,2,5,4,5,1,5,1,5,4,1,3,4,1,4,5,3,4,2,5,5,9/8/13 13:22
151001047,2,4,4,3,3,1,3,4,4,3,4,5,2,4,4,4,2,4,4,3,2,4,3,4,3,5,1,4,2,4,4,2,3,4,4,4,3,5,3,2,3,4,9/8/13 13:37
152005144,2,3,4,3,2,2,1,4,1,1,5,4,3,4,4,4,2,1,4,2,2,2,1,4,5,4,2,4,2,0,4,1,3,4,1,4,3,2,4,1,2,4,9/8/13 13:49
151004386,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/8/13 13:57
150004024,2,4,3,3,2,3,4,3,3,1,4,4,3,3,4,5,2,4,4,2,2,3,2,5,3,0,4,3,1,5,4,1,3,3,2,4,2,4,2,2,5,3,9/8/13 13:59
149009223,5,5,5,4,3,1,2,4,2,1,5,5,4,5,4,4,2,4,5,2,2,2,2,5,4,4,2,5,2,4,4,2,4,3,1,4,4,3,3,2,3,4,9/8/13 14:03
152001217,2,4,5,5,3,3,3,4,5,4,5,4,4,4,4,4,1,4,3,3,4,4,3,4,4,4,2,5,2,4,4,2,2,4,2,4,3,3,4,2,3,4,9/8/13 14:03
152007964,4,4,4,3,1,1,4,4,3,1,4,3,1,4,4,4,2,1,4,2,4,4,2,5,4,5,2,4,2,4,4,2,3,4,2,5,4,2,4,2,2,4,9/8/13 14:19
150005059,3,4,2,4,3,1,2,4,4,2,5,5,2,4,4,5,2,1,5,1,2,2,2,4,3,5,4,4,1,4,4,2,3,3,2,2,4,3,3,2,3,4,9/8/13 14:29
150003605,4,4,3,4,4,2,3,5,4,5,4,5,2,3,4,5,4,2,4,4,5,3,4,5,3,5,4,2,4,4,4,3,4,4,3,4,4,4,3,3,3,4,9/8/13 14:32
150007010,2,4,4,5,4,1,2,4,4,2,3,5,2,2,4,5,2,4,4,2,2,4,2,4,2,4,3,3,2,4,4,1,2,3,1,4,4,2,4,2,4,4,9/8/13 14:35
152001315,4,4,3,5,4,4,4,4,2,2,3,5,2,4,4,2,4,1,4,2,4,4,4,4,1,5,4,4,4,5,4,2,4,2,2,4,4,5,4,4,2,3,9/8/13 14:44
151005289,3,5,5,5,3,2,1,2,4,1,5,4,4,5,4,4,1,2,3,2,1,2,2,5,5,4,1,5,1,5,4,1,2,4,1,4,3,4,4,2,3,4,9/8/13 14:45
150007185,4,4,4,4,2,2,3,4,2,3,4,4,1,3,4,5,3,2,4,3,4,4,3,4,3,4,3,4,2,4,4,1,3,4,1,3,4,4,4,2,2,4,9/8/13 14:47
150003704,5,4,4,4,3,5,2,4,2,3,3,4,2,4,4,2,4,2,3,2,4,2,4,4,3,3,2,4,3,2,4,4,5,4,3,2,3,4,2,4,4,4,9/8/13 14:54
152007591,2,4,5,3,1,1,2,3,1,2,3,3,1,4,4,4,2,2,3,2,3,3,2,3,4,4,1,5,1,4,4,2,3,3,1,4,4,4,4,1,2,4,9/8/13 14:54
150006804,1,4,4,3,1,1,1,3,2,1,5,4,4,3,5,5,2,1,4,2,2,3,1,5,4,5,1,4,1,4,4,1,2,4,1,3,5,5,5,2,1,5,9/8/13 15:00
150005376,3,4,2,5,4,4,2,2,2,2,5,5,5,3,4,4,3,3,4,2,3,2,2,4,4,4,2,3,2,4,4,2,4,4,0,4,3,3,3,3,4,4,9/8/13 15:02
150008451,1,4,1,5,4,3,3,5,2,4,4,5,3,2,4,3,2,2,5,4,4,3,3,5,2,4,1,2,2,4,4,2,4,1,4,4,2,3,4,5,2,3,9/8/13 15:05
151009757,3,2,1,3,2,3,3,3,2,1,5,5,1,2,3,5,2,1,4,3,1,4,2,5,2,4,2,4,1,4,4,4,4,2,2,1,4,4,4,4,3,2,9/8/13 15:08
150004121,2,3,4,5,5,2,4,3,5,3,5,5,2,5,2,5,2,1,3,3,3,4,2,5,3,3,3,5,1,5,4,1,3,3,1,0,4,2,4,3,2,5,9/8/13 15:13
146000061,1,4,4,4,1,1,2,4,3,3,4,4,1,5,4,4,1,1,4,1,1,2,2,5,5,5,1,4,1,5,4,1,4,4,1,2,3,5,4,2,3,5,9/8/13 15:18
153000492,2,5,5,5,2,1,1,3,5,2,4,4,2,4,4,5,2,1,4,1,2,3,1,4,5,5,1,5,1,5,4,1,3,4,1,3,5,5,4,1,4,5,9/8/13 15:34
152009497,1,5,5,4,1,1,1,2,2,2,5,3,1,5,5,5,1,1,4,2,1,3,1,4,5,5,1,4,1,5,4,1,3,4,2,4,4,4,1,1,1,4,9/8/13 15:34
152008936,2,4,4,5,5,2,2,4,4,1,5,5,1,3,4,3,1,1,3,2,5,3,1,5,3,4,3,3,1,5,4,3,1,3,3,4,4,4,4,2,2,4,9/8/13 15:52
151003376,2,4,5,4,4,1,3,4,3,1,4,3,1,5,4,4,2,5,4,2,2,0,2,4,4,4,2,4,2,4,4,2,2,4,1,4,5,4,4,2,4,4,9/8/13 16:26
151004900,3,4,2,5,5,4,3,5,4,2,4,5,1,2,4,4,3,4,5,3,4,2,4,5,3,4,4,3,1,5,4,1,2,1,1,3,2,4,3,3,3,2,9/8/13 16:27
150001361,2,4,5,3,2,1,1,5,2,1,4,4,1,5,4,4,2,5,3,2,3,2,3,4,5,5,1,4,1,5,4,2,2,3,2,3,4,2,2,2,4,3,9/8/13 16:46
150007519,4,3,3,5,1,3,2,5,4,4,4,5,1,3,5,5,3,1,4,1,3,4,1,3,4,4,3,4,2,4,4,3,4,3,3,3,4,3,3,2,3,4,9/8/13 16:54
151008481,1,3,4,5,1,1,2,4,2,2,4,5,1,5,2,5,1,3,2,1,1,2,2,4,5,5,1,4,1,4,4,2,1,4,1,2,3,3,3,1,3,3,9/8/13 16:55
152005738,3,4,4,2,3,1,2,4,1,2,3,3,2,2,3,2,2,2,2,3,2,2,2,4,3,4,3,3,2,4,4,2,4,4,2,2,3,2,3,2,3,3,9/8/13 16:56
151004084,2,2,5,4,2,2,1,4,5,2,4,1,1,5,4,5,3,3,4,2,2,2,1,5,5,5,3,5,1,4,4,1,3,4,2,3,5,4,5,2,3,4,9/8/13 17:01
152000628,3,4,3,2,2,2,1,2,2,2,4,5,4,4,2,4,3,1,2,3,2,3,2,4,3,4,2,4,2,4,4,2,4,3,2,3,2,3,3,2,2,4,9/8/13 17:01
,4,3,4,4,3,1,4,1,5,4,2,1,5,4,4,4,3,2,4,5,3,2,4,0,2,3,5,4,4,5,5,5,5,5,2,5,3,4,3,2,1,3,9/8/13 17:03
153001451,2,4,5,3,1,1,3,5,2,2,5,4,1,5,4,5,1,2,3,2,3,2,1,5,5,4,4,5,2,4,4,1,2,4,1,4,4,4,3,2,3,4,9/8/13 17:04
150007592,3,4,4,3,2,3,2,4,5,2,5,5,2,4,4,2,3,1,4,2,2,4,2,4,4,4,2,4,2,4,4,2,4,4,2,2,4,4,4,2,2,4,9/8/13 17:05
152007561,1,2,5,2,2,1,1,1,3,1,5,1,1,5,2,4,1,4,5,1,1,1,2,5,5,5,1,5,1,5,4,1,2,4,1,4,5,4,3,1,5,4,9/8/13 17:06
145007729,4,4,4,4,4,1,2,4,2,2,4,4,2,4,4,3,2,1,3,2,3,4,2,5,4,4,1,5,1,4,4,2,2,3,1,3,3,2,4,3,1,4,9/8/13 17:21
153000324,2,5,4,5,2,3,3,5,4,2,5,5,1,5,4,4,2,2,4,2,5,4,2,5,4,4,3,4,2,4,4,1,3,4,2,4,4,4,4,1,3,4,9/8/13 17:22
150005321,4,4,4,5,2,1,2,5,3,1,5,5,2,4,4,2,1,1,4,2,1,4,2,4,4,5,3,5,2,5,4,1,5,4,2,4,3,4,5,2,3,4,9/8/13 17:23
150000212,2,4,4,3,4,3,4,4,2,2,4,4,1,5,4,4,2,3,5,3,2,4,1,4,4,4,4,5,1,4,4,1,4,4,1,2,4,1,3,1,1,3,9/8/13 17:24
152007506,2,3,4,2,3,2,2,3,3,1,3,2,2,3,3,5,3,1,3,2,1,5,2,2,3,4,1,4,2,0,4,2,4,4,2,2,2,5,4,2,1,2,9/8/13 17:26
147005951,4,4,5,5,4,3,3,4,4,2,4,3,2,4,4,4,3,3,4,3,2,4,4,3,4,4,1,4,3,4,4,2,4,3,2,4,5,4,4,2,4,3,9/8/13 17:27
150004304,2,4,3,5,3,2,3,5,4,2,4,5,3,5,4,5,3,3,4,3,2,4,2,4,4,3,3,4,2,4,4,2,4,3,2,4,4,3,3,2,3,4,9/8/13 17:28
153001661,2,3,5,4,2,3,5,3,3,1,5,3,1,5,5,5,4,4,4,1,4,3,3,5,4,4,3,5,1,5,4,1,3,2,1,5,5,4,3,4,4,5,9/8/13 17:31
152002270,4,4,3,4,3,2,2,4,4,2,4,4,2,4,4,4,2,2,3,2,2,4,2,4,1,4,4,4,2,4,4,2,3,3,2,3,3,4,4,2,3,4,9/8/13 17:38
,1,5,5,1,2,2,2,4,1,2,5,4,2,4,5,3,2,2,4,2,4,1,1,5,3,4,3,5,1,4,4,2,3,5,1,3,5,2,5,1,3,4,9/8/13 17:42
152001808,3,4,5,3,2,3,1,4,2,4,5,5,3,5,2,5,2,1,2,1,3,2,1,4,4,5,2,4,1,4,4,2,4,3,1,4,4,4,4,2,2,4,9/8/13 17:48
149009853,4,3,2,4,4,3,3,5,4,3,4,5,2,3,3,5,3,2,3,3,4,3,2,2,1,3,3,4,2,4,4,2,4,2,2,3,3,3,4,3,3,3,9/8/13 17:57
152005206,3,4,4,5,3,2,2,3,3,2,4,4,2,2,4,4,3,4,4,2,2,4,3,3,5,4,4,5,1,3,4,1,3,4,2,4,4,3,4,2,4,4,9/8/13 18:04
137007030,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/8/13 18:07
150003655,5,4,4,5,3,2,2,4,2,1,4,5,2,3,4,4,3,4,4,1,2,2,1,2,3,4,4,4,1,3,4,1,5,3,2,5,5,3,4,2,4,4,9/8/13 18:08
150002848,4,3,2,5,3,5,4,4,4,1,4,5,3,4,5,2,1,4,3,1,1,3,2,5,4,4,3,3,2,4,4,1,4,4,1,4,2,4,3,3,5,4,9/8/13 18:09
151000370,3,3,2,4,2,2,2,4,3,2,0,4,2,2,5,4,1,2,4,5,4,4,2,5,2,4,2,3,1,3,4,1,3,2,4,4,3,2,3,3,5,4,9/8/13 18:28
152005204,4,4,3,4,2,2,3,3,2,2,4,5,3,4,4,5,2,2,3,4,2,4,2,4,3,4,4,4,1,5,4,2,3,4,1,4,3,3,4,2,3,4,9/8/13 18:29
152005844,4,5,5,4,2,1,2,4,4,2,5,4,2,5,4,4,1,4,3,3,2,2,2,4,5,4,1,5,1,5,4,2,3,4,5,4,5,5,5,2,5,4,9/8/13 18:52
151004820,4,3,4,4,3,2,3,3,3,1,4,4,2,4,4,4,1,1,4,2,1,2,1,4,3,5,2,4,1,5,4,1,3,3,1,3,4,4,3,2,2,4,9/8/13 18:52
151002008,4,5,5,3,2,2,3,5,3,1,4,4,5,4,4,4,4,1,3,3,2,2,1,2,3,4,2,4,1,5,4,3,4,3,2,4,5,4,4,2,4,4,9/8/13 19:01
147009030,5,4,5,5,2,3,2,1,2,5,5,4,2,2,4,4,2,4,1,2,2,5,3,5,4,5,0,3,1,4,4,1,1,4,1,3,4,3,4,1,4,3,9/8/13 19:08
154000084,2,1,3,4,2,2,3,4,4,4,5,5,1,4,4,2,1,3,2,2,2,2,2,4,3,4,2,4,1,5,4,2,4,3,1,4,4,1,4,2,2,4,9/8/13 19:15
