"Theta1","Theta2","Theta3","Theta4","Theta5","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","J11","J12","J13","J14","J15","J16","J17","J18","J19","J20","J21","J22","J23","J24","J25","J26","J27","J28","J29","J30","J31","J32","J33","J34","J35","J36","J37","J38","J39","J40","J41","J42","J43","J44","J45","J46","J47","J48","J49","J50","J51","J52","J53","J54","J55","J56","J57","J58","J59","J60","J61","J62","J63","J64","J65","J66","J67","J68","J69","J70","J71","J72","J73","J74","J75","J76","J77","J78","J79","J80","J81","J82","J83","J84","J85","J86","J87","J88","J89","J90","J91","J92","J93","J94","J95","J96","J97","J98","J99","J100"
-0.214855549804037,-0.347737753490722,0.28652206954746,-1.79698501204528,-0.120034749163725,5,3,2,2,1,4,4,3,2,4,1,2,2,1,3,1,4,5,2,1,1,1,1,1,5,5,4,3,4,4,3,1,1,1,4,5,1,2,3,3,1,1,3,3,1,1,1,1,1,2,1,5,1,3,1,3,3,3,1,1,3,3,3,5,1,1,1,3,1,3,1,2,3,5,2,2,2,4,5,2,1,1,2,2,1,1,1,4,2,4,2,1,2,3,1,1,4,3,3,5
0.185295417178103,-0.812139860114247,-0.760287465712179,-0.271632290636403,1.01023144583223,4,2,4,4,5,1,4,5,3,5,3,4,3,3,3,5,5,5,1,2,1,4,5,5,2,5,1,3,5,5,5,5,3,4,1,5,3,5,2,3,1,3,5,1,1,1,5,3,3,2,3,1,3,2,3,4,5,3,4,4,2,1,1,3,5,1,5,1,5,3,1,1,3,5,4,2,1,1,1,5,1,1,2,4,5,2,5,2,5,1,5,5,2,2,1,1,4,4,5,4
-0.427243971310301,-1.28723952262961,-0.0711164309279594,1.41623347001346,-0.88208361437406,4,4,4,4,3,1,3,2,2,1,1,2,3,1,3,3,3,2,2,2,1,1,2,1,4,4,4,3,2,1,3,1,4,1,1,4,3,2,1,1,2,3,5,3,3,2,5,2,5,1,4,3,5,5,1,3,3,3,5,5,4,4,1,1,1,3,3,5,1,1,1,3,3,2,2,1,2,3,5,3,2,1,2,2,1,1,3,2,1,1,2,1,2,2,1,1,1,1,3,2
-1.01181699977493,0.105532129623686,-0.0835978567076913,0.464743784609526,0.589007284894281,2,3,1,3,1,3,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,4,1,4,5,3,1,1,1,1,2,3,1,4,5,4,3,1,3,2,3,1,3,3,1,1,1,2,1,3,1,1,4,5,1,1,3,2,2,1,2,1,1,1,3,2,3,2,3,2,5,2,1,1,1,1,5,1,1,2,3,1,1,1,4,2,1,2,1,1,1,1,2,4,4,1,1
-1.15902431716959,0.388817131446243,-1.19293908459709,0.446966806113861,0.352650877233826,1,1,4,3,1,1,1,1,1,4,3,1,2,1,2,1,3,1,1,1,1,1,1,2,1,4,3,1,5,1,1,1,1,2,1,1,1,3,5,3,1,1,2,3,1,2,2,2,4,1,3,1,3,2,5,4,5,3,1,4,3,1,1,1,1,1,1,1,2,1,3,1,1,1,3,1,1,1,1,1,1,3,4,5,3,2,1,3,2,1,2,1,2,1,1,1,1,1,3,2
0.135528659098387,0.162996093638069,0.926164459879114,-1.33694931005578,-0.628371853547867,1,4,2,3,1,1,3,1,2,5,5,4,2,1,2,4,5,5,2,4,1,2,5,1,2,5,3,4,5,3,3,4,4,3,3,4,3,2,1,3,1,2,3,3,2,5,5,2,1,2,1,3,3,1,1,3,4,1,2,5,5,4,3,5,3,5,2,3,2,3,3,5,5,2,3,1,5,4,5,1,5,3,2,1,5,4,4,2,3,4,2,5,2,3,2,1,4,4,4,4
-0.156428997282902,-1.96034204739245,0.932422895542217,0.886127983976903,1.63300203416838,5,4,1,3,1,3,1,3,1,5,3,4,2,1,2,2,1,5,1,1,1,1,1,2,4,5,1,3,4,5,4,1,3,2,1,5,3,5,5,3,3,2,3,4,3,3,2,3,1,5,4,1,4,2,1,4,4,3,4,4,3,4,2,1,4,1,3,2,2,2,3,4,5,3,2,1,2,4,1,5,1,2,2,1,1,1,4,4,1,2,2,1,2,2,1,1,1,2,1,3
1.21028564354428,-0.23386593466188,0.0662434652235682,0.312621637069595,0.283548114505632,4,4,5,3,5,4,4,3,2,5,4,5,5,5,5,5,5,5,4,4,1,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,4,3,5,5,5,3,3,2,4,5,3,1,4,5,5,5,5,5,5,5,1,5,5,4,4,5,5,3,5,5,5,2,4,5,5,5,5,1,5,3,1,5,5,5,4,5,5,2,5,5,4,4,2,5,2,5,4,1,4,5,5,3
-0.510920281115321,-0.977060190173094,0.764601400548997,0.199863812481354,-0.340628126557746,3,3,3,4,1,3,3,4,1,4,2,4,1,1,3,2,1,2,1,1,1,1,4,5,1,2,1,1,3,1,2,5,3,2,4,1,3,3,1,3,4,3,4,2,1,1,1,3,1,1,3,1,4,2,1,5,4,3,1,1,5,2,4,5,3,5,1,4,2,1,3,1,4,1,2,4,2,4,5,2,1,3,2,1,1,1,1,4,2,2,2,5,2,1,1,1,1,2,3,2
0.434358616771327,-0.840038890712637,0.598660883246398,-0.352752481275432,1.11116686373767,5,3,5,5,5,5,3,1,4,4,3,1,5,1,1,5,3,4,3,1,2,4,5,5,5,4,5,5,5,5,4,1,4,2,4,1,4,4,4,1,4,5,2,4,3,1,2,5,5,1,4,3,3,5,1,4,3,2,1,4,5,2,5,4,5,5,4,3,1,4,3,5,5,1,5,2,5,4,5,5,1,5,1,5,2,1,4,4,5,5,2,1,2,1,1,1,5,2,4,3
0.918912453733807,-0.688898361587245,-0.738003653587281,-0.717031327727897,-0.244967136551274,5,3,5,4,5,2,4,2,3,5,5,4,5,4,5,5,5,5,4,1,3,5,4,3,2,5,1,5,5,5,1,2,1,5,4,5,4,5,2,3,4,2,5,3,1,2,5,5,1,1,4,3,3,5,5,3,5,3,3,5,5,4,3,5,5,1,2,3,2,5,2,3,5,1,2,2,2,1,5,3,5,2,2,2,3,4,5,4,4,4,5,5,4,4,1,1,2,4,4,4
-0.136827950105234,0.989739504638448,0.167506055534814,-1.33850015948018,-1.27860487430245,5,2,1,5,3,2,3,2,2,5,1,4,2,1,5,2,1,2,2,1,1,1,2,4,2,1,2,3,4,5,3,4,1,1,1,3,1,1,2,3,1,5,1,1,1,1,2,2,1,1,3,1,1,1,1,3,1,3,1,3,4,1,2,5,5,1,1,3,1,2,2,1,4,5,3,2,5,1,5,2,2,1,4,5,1,2,5,4,3,4,2,2,4,3,1,5,3,3,4,4
-0.204382982140447,-2.09634312915939,-0.364088295474032,1.86791172832969,0.602875404744109,5,1,1,3,4,1,3,3,1,4,2,1,2,5,3,4,3,3,2,1,1,1,1,2,4,5,1,1,3,4,3,5,3,4,3,5,4,5,2,2,4,3,5,4,3,3,5,5,1,4,5,3,5,4,4,4,3,3,2,4,5,1,1,5,4,1,3,1,2,3,2,1,5,1,1,1,5,1,1,2,1,1,2,1,1,1,4,4,2,1,2,1,2,2,1,1,4,2,3,3
-0.377113856392875,-0.242310803857916,0.540509745068621,-0.777221390262869,0.28250034669694,4,3,1,3,1,3,4,2,1,4,3,4,2,1,3,2,3,1,1,1,1,1,2,5,4,4,3,3,5,4,3,5,3,3,1,5,3,2,1,2,4,2,2,1,3,2,3,4,1,1,1,1,3,1,4,3,3,4,1,4,5,4,4,5,1,5,3,3,2,2,3,3,5,3,3,4,1,1,4,5,1,5,2,3,3,1,1,4,3,4,2,1,2,1,1,1,4,1,3,4
-0.440175420803497,0.276573472487114,0.470044747654503,0.394002592240399,1.88955378298646,5,3,1,4,1,1,1,1,3,5,3,4,2,4,3,1,1,1,4,2,1,5,5,3,4,4,3,1,5,5,4,1,4,3,3,3,5,4,5,5,2,2,3,3,3,5,2,5,1,1,3,3,1,2,5,1,4,4,5,4,4,4,4,5,3,5,4,4,1,2,3,2,5,5,2,1,5,3,1,4,1,1,2,2,3,2,4,3,4,4,2,5,2,2,2,1,3,4,3,3
0.811142075177097,-0.693801241240051,-1.45293291484523,1.78317963331407,-0.483654752693951,1,3,5,1,3,5,1,2,3,5,5,4,5,4,5,2,5,4,5,1,1,4,2,1,5,2,3,2,5,5,5,5,2,4,4,5,2,2,1,5,5,5,5,3,3,5,2,5,5,4,5,3,4,2,5,5,5,5,4,5,5,4,2,4,5,1,5,3,2,1,1,4,3,1,5,1,5,1,5,1,3,1,4,5,3,2,4,4,4,2,2,5,4,3,1,5,4,4,3,3
0.658366617729191,-1.04996165395448,-1.93614782647118,-0.29478786352289,-0.721956475404294,5,3,5,3,5,1,4,3,3,4,3,4,5,1,5,1,4,5,1,1,1,1,4,2,5,4,5,5,5,5,3,3,2,2,3,4,4,5,2,5,4,5,5,4,2,3,2,5,1,5,5,3,3,5,5,4,5,3,1,4,2,1,2,1,2,1,1,4,1,4,2,3,4,5,1,2,1,1,5,3,1,1,2,2,5,1,5,5,2,3,2,1,1,5,1,1,4,4,4,4
0.414246255855466,1.18107733255315,-0.877926742064771,0.957675406467195,0.237917041090536,5,3,5,3,3,1,4,3,1,5,4,2,5,5,3,3,4,2,5,2,1,4,2,5,5,4,1,1,5,5,3,5,3,3,1,5,4,5,3,3,4,2,5,3,1,3,5,3,1,5,3,1,3,2,4,4,5,4,4,5,5,4,3,1,5,1,1,2,4,3,1,1,5,5,2,1,2,2,1,5,5,5,4,3,5,5,4,4,4,3,4,5,4,3,5,5,2,5,3,5
-1.48480806929355,0.210008990127263,-0.829291326053533,0.41997564753348,-0.82683610707342,1,2,1,1,1,3,3,1,2,1,1,4,2,1,3,2,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,3,2,1,1,1,1,2,1,2,1,1,2,3,3,2,2,4,1,1,3,2,1,1,3,4,4,1,4,4,5,1,1,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,1,1,1,3,2,1,3,2,1,1,1,3,2,1,2,2,1,1,3,1,3,4
-1.31629908739007,0.0800056850147518,0.998073352269677,-0.0834764627755729,1.34644327063897,1,1,2,2,1,4,1,2,1,1,1,1,2,1,3,1,3,2,1,1,1,1,1,1,2,5,1,1,4,4,3,3,1,3,1,3,4,1,4,3,1,1,1,1,1,3,1,3,2,1,3,1,1,1,1,1,3,1,5,1,5,4,1,5,1,1,2,4,5,5,1,2,4,1,2,1,2,2,1,2,1,1,2,3,4,2,1,1,1,1,2,1,1,2,1,1,3,4,3,2
0.777933786109825,0.581979520087832,-2.03408016431028,-0.00786029914443508,-0.951689306190153,5,3,5,5,5,3,4,3,3,5,5,5,4,1,5,5,1,5,4,5,1,3,4,5,5,4,5,5,5,5,1,4,4,1,3,5,2,3,2,3,5,5,5,3,1,3,5,5,1,1,3,3,3,2,2,3,5,3,1,4,5,4,4,1,3,1,1,1,1,4,2,5,2,1,2,1,2,1,1,3,1,5,4,5,3,5,4,5,5,3,5,5,4,3,4,5,4,5,5,3
-0.264561454777486,-0.11514109042341,0.908049304745409,0.00192335821707716,1.36768533035861,4,3,4,5,1,4,3,1,2,4,5,4,5,1,3,5,4,2,2,1,1,5,5,1,2,4,1,3,4,3,1,5,3,4,5,5,2,5,5,3,3,2,1,1,2,2,2,2,5,2,3,1,5,2,1,5,5,4,4,3,5,5,3,3,4,5,4,4,1,1,2,2,5,1,5,1,1,1,5,5,1,2,2,5,3,1,4,4,2,4,2,1,2,4,1,1,4,4,3,3
-1.3071863819548,-0.170532671707329,-0.683821249441479,-0.0457494043508583,-0.340691694439809,5,1,1,2,1,5,3,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,5,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,3,1,1,4,1,2,4,1,1,1,1,3,2,3,2,1,5,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,1,1,2,1,2,4,1,2,3
-0.800027255938299,0.631635379081151,-0.286049276585531,1.54202965419451,-0.845051429803408,3,3,2,2,1,5,1,4,1,4,1,4,2,1,3,2,3,4,2,1,1,1,4,1,1,1,1,1,1,1,3,1,2,1,1,3,2,4,1,1,4,5,1,1,1,3,3,5,1,2,3,3,4,2,5,3,1,3,1,1,2,4,1,1,1,1,1,2,2,2,1,1,5,1,2,1,2,1,1,1,1,5,2,5,5,1,1,4,1,4,2,1,4,1,1,1,3,4,3,3
-0.121034373571919,-0.704665132154096,0.244262295217736,-0.453652078295749,0.61846730046025,4,3,4,3,1,2,3,4,3,5,3,4,2,1,5,1,3,3,1,1,1,4,1,1,5,5,1,3,4,5,3,1,2,4,3,5,4,5,2,5,2,3,5,3,3,3,2,5,1,1,3,2,4,2,2,3,3,2,1,1,4,4,4,4,2,1,2,4,5,2,4,5,3,5,5,1,1,4,5,1,5,1,2,1,4,1,4,3,2,4,2,1,3,2,1,2,4,4,3,3
-0.676539751549889,-0.342787060782266,-1.30351698295923,-0.318989842589072,0.389791893750201,5,2,4,3,1,1,3,2,3,4,1,4,2,1,5,2,1,4,2,1,3,5,2,2,2,4,4,3,4,1,3,3,1,5,3,3,3,5,2,3,1,2,1,1,1,5,1,3,1,1,1,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,5,3,1,1,1,5,2,1,1,4,1,1,1,1,2,5,3,2,1,2,2,1,2,3,2,1,4
-0.934521400314986,0.493194465637128,1.64996443507798,0.307442411989666,-2.14572258225418,1,3,2,3,1,1,3,1,1,4,1,2,5,1,5,2,2,2,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,3,1,1,1,2,2,2,3,1,3,2,1,2,3,1,1,3,1,1,2,1,1,5,3,2,1,5,3,4,5,1,1,2,5,5,1,5,5,5,1,4,1,1,3,1,5,1,1,2,4,3,1,3,4,1,4,2,1,2,2,1,1,4,2,1,3
-0.916804297523533,-1.9595128424744,-0.154334503348017,0.0205527473117593,2.31328640282041,5,3,1,3,1,1,3,2,2,2,1,4,2,1,1,2,1,2,1,1,1,1,5,5,2,4,5,3,5,5,5,1,1,2,3,3,3,5,5,3,2,1,2,1,3,2,5,3,3,1,3,1,1,1,1,3,3,3,1,3,2,1,3,1,1,1,1,3,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,3
-0.012716910253727,-1.43178449134679,0.340270692821949,-2.28658896453908,0.225057712160481,5,3,5,4,1,1,4,3,1,5,1,2,2,1,5,1,3,2,2,1,1,1,5,5,4,5,1,5,5,5,5,5,1,5,3,5,4,5,4,3,1,1,1,1,1,2,2,3,1,2,3,3,1,4,1,1,1,3,1,3,5,3,5,5,4,5,4,4,1,3,1,5,4,1,3,2,2,3,5,2,1,1,2,1,1,2,4,4,2,1,2,1,2,2,1,5,4,1,3,3
-0.576291174036649,1.75719681912192,-1.50883503604242,-0.0904905299792282,1.82110399804691,5,2,4,3,1,3,3,4,1,1,1,1,2,1,3,1,1,2,2,1,2,1,2,3,2,5,3,3,5,5,3,5,3,4,4,5,3,1,2,3,1,3,5,4,3,5,4,1,1,1,3,3,3,2,1,5,1,2,5,3,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,5,3,2,5,4,2,5,5,5,2,2,5,1,5,2,3,4
-0.962575549036339,-0.0983771379056317,0.194833364117105,0.157426987274627,0.0797440251340201,5,2,1,3,1,1,1,1,2,4,3,4,2,1,3,1,1,2,1,1,1,1,1,5,2,4,1,5,2,3,1,1,1,2,3,4,1,1,1,4,4,1,1,1,1,3,1,3,1,1,3,3,1,1,2,1,5,3,1,1,2,1,1,1,1,1,2,5,2,2,2,2,5,1,1,2,4,2,1,2,1,1,1,2,4,1,1,1,1,2,2,1,1,2,1,1,3,1,4,3
0.986913185721291,0.538767083820723,0.134170169086352,0.345950638046539,-1.24850268367718,4,4,5,4,3,4,3,3,3,5,3,4,2,5,5,5,2,5,1,1,1,4,5,4,5,4,5,3,1,4,3,5,3,3,3,5,4,5,1,5,4,5,5,4,3,4,2,5,3,2,3,4,4,2,5,4,5,5,1,5,5,4,3,5,5,5,5,1,1,5,3,5,4,5,5,4,3,3,5,5,5,5,4,2,5,5,5,2,5,4,4,5,4,5,2,5,5,4,5,4
0.829971015224286,0.357569902079593,-1.32764610393953,-0.340211386252634,1.3381349728665,5,5,5,4,3,4,5,1,4,5,3,2,2,5,3,2,3,5,2,2,5,5,5,5,5,5,4,3,5,5,5,5,4,5,4,5,5,5,5,3,3,3,5,5,2,2,1,5,2,1,5,4,3,2,2,2,5,3,4,4,5,3,3,1,5,1,2,4,1,1,2,5,3,5,2,1,2,1,5,2,2,4,4,3,5,3,4,4,4,4,4,5,2,2,5,5,4,4,3,4
-0.185447718861113,-0.841701978717929,-0.135217680763852,-0.661945198516821,2.33400924375233,4,4,2,5,1,3,1,1,3,3,1,4,2,1,5,3,4,5,4,1,1,5,5,3,5,5,1,5,5,5,4,5,3,3,4,5,5,5,5,2,1,2,1,4,1,3,2,2,1,1,4,4,2,2,4,1,5,3,4,4,5,3,4,4,1,1,1,1,2,2,2,3,2,5,3,1,1,2,5,5,1,1,4,3,5,1,4,4,2,4,2,5,2,1,1,1,3,2,2,3
0.223684167572544,0.801371950648587,0.060706380420091,-1.1764126893564,1.42346462391732,5,3,1,5,1,4,4,4,3,5,1,4,3,4,5,5,1,5,1,1,5,2,2,5,5,5,5,5,5,5,4,5,1,5,5,5,4,5,5,3,1,1,1,3,1,5,2,3,1,2,4,2,1,5,1,3,4,3,1,4,5,1,4,1,4,1,4,4,5,2,2,5,5,5,2,1,2,2,5,5,5,5,4,5,5,3,5,4,5,3,2,5,2,3,2,2,5,4,3,5
0.670572049350382,0.631540653439175,1.37852589411412,-1.20908086619442,-0.232111023652841,1,4,5,3,3,5,3,4,3,5,3,4,4,3,5,5,4,5,5,1,5,4,5,5,2,2,4,5,5,5,4,5,4,2,3,3,4,5,5,1,5,2,5,5,1,3,2,3,2,1,4,4,3,5,1,3,4,3,4,4,5,3,5,5,5,5,5,1,5,4,3,5,5,5,2,1,5,4,5,5,5,1,4,5,5,2,5,5,3,3,2,5,3,4,5,5,3,2,5,4
-1.28215984322198,-1.06418688352205,-1.08915795584979,0.185443946381117,0.206041754434313,5,1,2,4,1,1,1,2,2,1,1,4,2,3,3,1,1,2,1,1,1,1,2,1,2,2,1,1,4,1,4,1,1,2,3,3,3,2,1,1,2,1,2,1,2,1,2,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,3,1,1,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,2,1,3,1,1,4,1,1,1,1,2,2,1,1,2,1,1,3
-0.0247190058705912,-0.561679506322897,1.02643948517139,0.407788075436012,-0.0727458786553759,5,3,4,1,1,3,3,4,1,4,1,4,2,2,3,1,3,4,5,1,2,2,2,1,4,2,5,3,4,1,2,4,3,4,3,3,1,5,5,2,3,5,5,4,3,3,2,3,1,2,3,1,5,2,4,3,5,3,5,5,5,4,2,4,2,3,2,3,5,2,2,5,5,1,2,2,2,4,4,2,5,1,1,1,2,1,4,5,1,3,2,5,2,2,1,5,5,2,3,1
0.698696829151256,0.485494637776029,-1.37584192754068,1.30700208399988,-0.0677173505307042,4,4,4,3,1,1,5,1,3,5,5,4,4,5,3,5,5,5,4,5,1,5,5,2,2,4,3,5,4,4,3,3,1,4,3,5,3,5,5,3,4,5,3,4,3,3,2,5,3,4,4,5,5,5,5,5,5,4,1,5,5,4,1,1,1,5,1,1,1,1,2,5,3,5,2,5,2,1,5,2,5,3,2,5,1,2,4,4,3,4,2,5,4,2,5,1,4,5,5,5
0.924166264521958,-1.87161849005044,1.07358884918776,-0.117037868387777,-0.652784500609028,5,4,1,5,5,4,4,2,3,5,3,4,3,5,5,5,4,5,5,2,1,5,5,2,4,5,3,5,5,5,4,3,4,1,5,5,4,3,4,3,5,4,5,4,3,2,5,3,5,5,3,1,3,5,5,5,3,4,4,5,5,4,5,5,5,5,3,5,5,3,2,5,5,5,5,2,2,5,5,5,5,1,4,2,1,1,4,4,5,2,2,2,1,3,1,1,4,2,2,2
-1.11449625969323,0.33929300835099,1.8071471945825,-0.53728040836039,-0.568404661842395,2,3,4,3,1,2,1,1,1,1,1,2,2,1,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,3,4,1,3,3,1,3,1,2,1,1,2,1,1,1,1,1,2,2,1,2,3,1,1,1,3,4,1,4,1,5,4,2,4,4,2,5,2,5,1,4,5,1,1,5,1,3,4,4,3,1,1,3,2,5,1,4,2,1,2,2,1,2,2,1,1,3,1,1,3
-0.479517607485354,2.41934806324683,0.954522998940493,1.19237825368771,0.411629728030267,3,3,1,3,1,1,1,3,2,1,3,2,5,3,3,4,3,3,2,1,1,1,1,3,2,5,3,1,5,5,3,3,1,3,3,3,3,5,4,3,1,3,2,4,3,5,2,5,1,2,4,4,4,2,5,3,5,3,4,1,5,4,1,5,3,1,5,4,4,3,5,5,4,4,4,4,2,3,5,5,2,3,4,5,5,4,4,4,5,3,5,5,4,2,5,5,4,4,4,4
-1.43700133280895,-0.221392094510706,1.10582281865688,0.448822869449866,-1.17679125890758,1,2,1,2,1,1,1,4,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,2,3,1,2,4,1,1,1,1,3,1,1,1,1,1,2,1,2,1,1,4,2,2,1,1,3,1,1,1,1,3,4,1,2,1,2,2,1,1,4,5,2,4,2,1,3,5,1,1,2,5,2,1,1,3,1,1,1,3,1,1,1,2,2,1,2,1,2,2,1,1,3,1,2,1
-0.988261556167462,-1.56606750752148,-1.0007669517657,0.657134102860902,-0.270536820078224,1,2,1,4,1,1,3,1,3,1,1,4,5,1,2,1,2,2,1,1,1,1,1,1,2,5,3,1,1,1,1,1,4,1,1,3,1,1,1,1,1,2,1,3,2,2,3,1,5,1,3,1,3,2,4,3,1,2,2,1,1,2,3,1,1,1,1,2,1,1,1,2,1,5,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,2
0.297397044984392,0.863115790941864,2.0016363138092,0.410946529168853,-0.273585882293576,5,4,4,4,1,4,3,3,3,5,5,4,2,1,5,2,2,5,4,1,1,4,5,2,2,4,1,5,4,5,3,3,4,3,3,5,3,5,4,3,2,5,5,4,2,3,2,5,5,1,4,2,5,2,5,5,3,3,2,5,5,5,4,5,5,4,5,5,4,4,2,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,4,4,2,5,2,5,2,3,5,5,5,4,5,4
-0.99122818411081,1.11751340096122,0.347456048812733,0.158215396566495,-1.05736763299773,2,2,1,5,1,1,1,1,1,2,1,4,2,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,4,1,3,1,2,1,1,3,1,2,2,1,2,3,1,4,1,4,5,1,3,1,1,3,4,1,1,1,2,3,2,1,1,2,1,3,1,2,1,2,1,1,3,1,5,2,3,1,1,1,4,2,1,2,5,2,4,1,5,4,2,2,3
-0.908153411116047,0.50467707658874,-0.553624911952831,0.448238532306739,-0.347140422032343,3,2,4,2,1,1,5,3,3,4,1,1,2,1,3,1,2,2,1,1,1,1,1,1,2,1,1,3,4,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,3,2,5,2,1,1,3,1,3,2,5,2,4,3,1,1,4,3,3,1,1,1,1,3,5,2,2,3,3,5,1,1,1,2,1,1,5,3,5,1,2,5,1,4,2,3,2,1,2,1,1,2,4,2,1,3
-0.773314308930436,0.149565986946934,0.955720713914916,-0.499271404825284,-0.0976700819466182,5,4,1,4,1,5,4,3,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,3,2,5,5,3,4,1,1,1,1,2,1,3,4,2,2,2,3,2,2,1,2,3,1,2,1,1,3,1,1,1,4,3,1,3,3,4,5,1,1,1,1,1,5,3,1,1,3,2,4,1,3,1,1,2,1,5,5,3,2,2,5,2,1,4,1,4,2,2,3,1,1,1,3,4,1,4
0.340132207346023,0.946553593121759,1.20670783343562,0.124396214334324,1.73554673589211,5,3,4,3,5,3,1,3,3,4,3,2,2,5,5,2,3,2,2,4,2,5,5,5,4,5,4,5,5,5,5,3,5,5,1,4,3,5,5,4,4,3,3,3,2,5,3,3,3,1,5,5,5,5,4,5,5,3,4,5,5,4,4,5,5,1,5,5,5,5,3,3,5,5,2,5,5,4,5,2,1,5,4,3,5,4,3,5,5,2,2,5,2,5,5,5,5,4,5,4
-1.44862764369685,-2.99279370635622,-1.2936123177207,1.37695459298046,-0.447403776642674,1,2,1,3,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,2,1,3,1,1,2,1,1,2,1,3,2,5,2,3,1,1,3,1,4,2,1,1,5,3,5,3,2,1,1,1,1,1,1,1,1,4,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
0.0392999677852241,-0.297482398379244,0.794521083856348,0.0157580279819442,-0.797118070401687,5,3,4,4,3,1,1,1,2,1,1,2,5,4,3,3,3,3,5,2,1,1,2,1,2,2,1,1,4,4,1,1,4,5,3,5,2,5,2,1,4,2,2,3,3,3,2,5,2,1,3,3,4,2,4,3,5,1,1,3,5,2,1,5,4,1,5,4,5,4,2,1,1,5,4,5,5,4,1,3,1,5,2,2,5,1,1,1,2,3,2,1,4,3,1,1,4,4,4,3
-0.174524200294018,-0.239878822378028,-1.7059635638793,-0.923205427057114,-1.73212506849564,5,1,4,4,1,4,3,4,2,4,3,4,2,1,3,1,4,3,2,1,1,2,4,3,2,4,1,3,4,3,1,4,2,1,2,5,3,1,1,3,2,1,5,1,1,2,2,5,1,2,3,1,3,2,1,4,4,2,1,1,4,2,1,1,1,1,1,3,1,3,1,4,1,5,2,1,2,4,5,2,1,3,1,2,5,1,1,4,4,4,2,1,1,3,1,5,3,2,3,4
-0.340009205846658,1.18043095448493,0.780498453506099,1.94985288171081,0.905128425870326,5,3,1,4,4,1,1,3,2,5,1,1,1,1,3,1,3,5,5,1,1,1,2,3,4,5,1,2,3,4,1,5,2,4,3,5,4,5,1,3,2,5,2,3,3,5,2,5,1,2,3,1,4,2,5,3,5,4,2,4,5,4,4,5,1,1,4,1,4,1,1,5,5,5,4,2,5,3,5,5,1,4,2,3,5,1,4,4,2,4,4,1,2,3,4,2,4,1,3,4
-0.503706311053815,0.967998843970149,-1.04964215826972,0.117368331734606,0.656410092298821,3,3,4,4,3,4,3,1,2,4,5,4,4,1,3,2,5,2,1,1,1,1,2,1,1,4,1,3,5,3,1,1,4,1,1,5,4,2,4,3,1,3,2,3,1,3,3,2,3,3,3,1,3,2,1,3,2,3,4,4,3,3,1,3,1,1,1,1,2,2,1,1,3,1,2,4,1,1,1,1,2,1,4,5,1,1,2,4,4,4,5,1,4,2,5,5,4,3,3,4
1.45676876433783,-0.230036110317623,-0.119709218096055,1.54447825263292,-0.542380918691778,5,4,4,5,5,5,1,5,3,5,5,4,5,1,5,5,5,3,5,5,2,5,5,5,5,2,3,5,5,5,3,3,5,3,3,5,4,5,5,3,4,5,5,5,4,5,2,5,5,5,4,5,5,5,5,3,5,5,3,5,5,3,3,5,5,1,5,4,5,4,1,5,4,5,5,1,5,1,5,5,5,5,4,4,5,5,5,4,5,4,2,1,5,4,2,1,4,5,4,4
-0.215147772586085,-0.0683567227208825,-1.25372832891006,-0.0930563374158446,0.528591970154619,5,3,1,3,3,3,1,4,2,4,1,2,2,1,3,1,5,5,4,1,3,2,2,1,2,4,1,5,5,3,3,1,1,4,5,3,1,5,4,3,2,5,5,3,1,2,1,2,2,2,3,1,3,2,2,3,4,1,2,4,5,1,3,2,3,1,1,1,1,2,1,4,3,1,2,1,5,1,5,3,1,3,4,3,4,2,4,2,1,4,2,1,2,1,1,1,4,5,3,4
